Region,Country,country_un,year,idnumber,ee1,ee2,ee3,ee4,ee5,ee6,ti1,ti2,ti3,ti4,ti5,ti7,ti8,ti9,ti10,ti11,ti12,sc1,pe1,pe2,pe3,pe4,pe5,pe6,aps1,aps2,aps3,aps4,psy2,psy3,psy5,psy7,psy8,par1,par2,pp1,pp2,pp4,pp6,pp7,pp8,pp9,dv3,dem1,dem2,dem3,dem_afro1,dem_afro2,dem_afro3,sd1,sd2,sd3,imp1,imp2,imp3,nimp1,nimp2,nimp3,imp4,gov1,gov2,gov3,gov5,cup1,cup2,cup3,cup4,rp1,rp2,rp4,rp5,rp6,rp7,int1,ci1,ci2,ci3,pcg1,pcg2,pcg3,pcg4,pcg5,pcg6,rd1,rd2,sm1,sm2,sm3,sm4,sm5,da1,da2,da3,gbse1,gbse2,gbse3,gbse4,gbse5,gbse6,gbse7,gbse8,gbse9,gbse10,gbse11,gbse12,gbse13,gbse14,gbse15,gbse16,gbse17,wt,couweight,regionweight
3,Egypt,818,2016,50408,4,3,4,4,-1,-1,-1,3,3,-1,3,1,4,1,-1,-1,-1,1,2,-1,1,-1,-1,4,-1,-1,-1,-1,1,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,4,3,-1,-1,-1,-1,-1,6,3000001,-1,-1,1,-1,-1,-1,-1,3,4,1,-1,-1,2,2,1,-1,1,1,-1,5,4,-1,-1,-1,2,1,4,1,3,1,-1,-1,-1,2,2,1,2,3,3,4,1,20,3,3001,-1,2,3,-1,1,-1,-1,1,2,3,2,-1,2,1.894736842,2.186357894,2.030075187
3,Egypt,818,2016,50409,2,4,4,4,-1,-1,-1,4,1,-1,4,1,4,4,-1,-1,-1,1,2,-1,1,-1,-1,3,-1,-1,-1,-1,1,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,4,3,-1,-1,-1,-1,-1,7,3000002,-1,-1,6,-1,-1,-1,-1,3,3,2,-1,-1,3,4,2,-1,2,1,-1,10,4,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,2,2,1,1,5,3,4,1,51,5,3001,-1,3,3,-1,2,-1,-1,1,2,3,3,-1,1,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50410,4,2,4,4,-1,-1,-1,4,4,-1,4,3,4,4,-1,-1,-1,2,2,-1,1,-1,-1,4,-1,-1,-1,-1,3,1,3,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,3,4,1,-1,-1,-1,-1,-1,8,3000001,-1,-1,1,-1,-1,-1,-1,3,1,2,-1,-1,2,4,1,-1,1,1,-1,3,1,-1,-1,-1,4,3,4,1,3,3,-1,-1,-1,-1,-1,-1,-1,3,3,3,2,57,3,3001,-1,2,3,-1,2,-1,-1,1,2,3,3,-1,3,0.979591837,1.130361905,1.049562682
3,Egypt,818,2016,50411,5,2,4,4,-1,-1,-1,3,3,-1,4,1,4,4,-1,-1,-1,2,1,-1,1,-1,-1,4,-1,-1,-1,-1,4,2,4,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,2,4,1,-1,-1,-1,-1,-1,10,99998,-1,-1,99998,-1,-1,-1,-1,4,4,2,-1,-1,4,4,1,-1,1,1,-1,10,1,-1,-1,-1,3,2,2,0,3,3,-1,-1,-1,-1,-1,-1,-1,5,1,1,2,70,3,3001,-1,2,2,-1,1,-1,-1,1,2,1,3,-1,3,0.979591837,1.130361905,1.049562682
3,Egypt,818,2016,50412,2,2,3,4,-1,-1,-1,4,1,-1,4,4,4,4,-1,-1,-1,1,2,-1,1,-1,-1,4,-1,-1,-1,-1,3,1,2,-1,2,2,3005002,-1,-1,-1,1,2,-1,-1,-1,4,2,1,-1,-1,-1,-1,-1,7,3000001,-1,-1,1,-1,-1,-1,-1,3,1,1,-1,-1,3,3,1,-1,1,1,-1,2,2,-1,-1,-1,3,3,1,2,3,2,-1,-1,-1,2,2,1,1,3,3,3,1,42,5,3001,-1,1,2,-1,2,-1,-1,2,2,1,1,-1,2,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50413,1,5,8,4,-1,-1,-1,2,1,-1,3,1,4,2,-1,-1,-1,1,2,-1,1,-1,-1,3,-1,-1,-1,-1,1,1,1,-1,8,1,0,-1,-1,-1,1,1,-1,-1,-1,2,4,3,-1,-1,-1,-1,-1,0,3000001,-1,-1,1,-1,-1,-1,-1,3,8,1,-1,-1,8,-1,8,-1,8,8,-1,0,4,-1,-1,-1,2,2,8,1,2,2,-1,-1,-1,2,2,1,1,4,4,4,2,50,1,3001,-1,1,3,-1,1,-1,-1,1,2,1,3,-1,3,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50414,1,2,3,2,-1,-1,-1,2,8,-1,3,8,3,2,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,3,3,-1,-1,-1,-1,-1,5,3000001,-1,-1,1,-1,-1,-1,-1,4,2,1,-1,-1,3,2,2,-1,3,2,-1,6,1,-1,-1,-1,2,1,2,1,1,2,-1,-1,-1,-1,-1,-1,-1,3,3,3,2,31,3,3001,-1,1,3,-1,1,-1,-1,1,2,1,1,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50415,2,4,1,4,-1,-1,-1,2,1,-1,2,1,3,3,-1,-1,-1,1,1,-1,1,-1,-1,8,-1,-1,-1,-1,3,1,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,1,-1,-1,-1,-1,-1,4,3000001,-1,-1,1,-1,-1,-1,-1,3,1,1,-1,-1,3,3,1,-1,3,3,-1,4,4,-1,-1,-1,8,2,2,1,3,3,-1,-1,-1,2,2,1,1,3,1,3,2,22,5,3001,-1,2,3,-1,1,-1,-1,1,2,1,1,-1,2,1.894736842,2.186357894,2.030075187
3,Egypt,818,2016,50416,1,3,1,4,-1,-1,-1,2,3,-1,4,3,4,4,-1,-1,-1,1,1,-1,2,-1,-1,2,-1,-1,-1,-1,2,2,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,5,3000001,-1,-1,1,-1,-1,-1,-1,3,1,1,-1,-1,3,2,1,-1,1,1,-1,5,1,-1,-1,-1,2,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,3,3,3,2,48,5,3001,-1,2,3,-1,2,-1,-1,1,2,1,1,-1,2,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50417,1,2,3,2,-1,-1,-1,2,3,-1,2,2,2,3,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,2,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,1,3000006,-1,-1,8,-1,-1,-1,-1,1,2,1,-1,-1,4,2,1,-1,1,1,-1,1,4,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,2,2,1,2,3,3,3,2,37,3,3001,-1,2,3,-1,1,-1,-1,1,2,1,1,-1,2,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50418,2,4,4,4,-1,-1,-1,3,3,-1,3,1,3,2,-1,-1,-1,1,2,-1,1,-1,-1,4,-1,-1,-1,-1,4,2,4,-1,1,2,3005003,-1,-1,-1,1,1,-1,-1,-1,2,1,3,-1,-1,-1,-1,-1,8,3000001,-1,-1,1,-1,-1,-1,-1,4,4,1,-1,-1,4,3,8,-1,1,1,-1,8,1,-1,-1,-1,3,1,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,5,5,5,1,59,3,3001,-1,2,3,-1,2,-1,-1,1,2,1,1,-1,3,0.979591837,1.130361905,1.049562682
3,Egypt,818,2016,50419,1,4,3,4,-1,-1,-1,3,2,-1,3,2,3,3,-1,-1,-1,2,1,-1,1,-1,-1,4,-1,-1,-1,-1,2,2,3,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,3,3000001,-1,-1,1,-1,-1,-1,-1,1,4,1,-1,-1,4,2,3,-1,1,1,-1,3,4,-1,-1,-1,2,1,1,1,2,2,-1,-1,-1,2,2,1,1,3,3,3,2,32,5,3001,-1,2,3,-1,2,-1,-1,2,2,1,1,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50420,1,1,4,1,-1,-1,-1,2,1,-1,2,1,4,3,-1,-1,-1,2,1,-1,1,-1,-1,8,-1,-1,-1,-1,4,1,3,-1,8,1,0,-1,-1,-1,1,1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,5,3000008,-1,-1,8,-1,-1,-1,-1,3,8,1,-1,-1,8,-1,2,-1,3,1,-1,10,1,-1,-1,-1,1,3,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,4,3,3,2,32,1,3001,-1,1,3,-1,2,-1,-1,1,2,1,3,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50421,1,1,1,2,-1,-1,-1,2,3,-1,2,2,3,3,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,2,2,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,2,3,-1,-1,-1,-1,-1,1,3000001,-1,-1,1,-1,-1,-1,-1,3,3,1,-1,-1,4,1,4,-1,2,1,-1,3,2,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,3,3,3,1,55,3,3001,-1,1,3,-1,1,-1,-1,2,2,1,1,-1,2,0.979591837,1.130361905,1.049562682
3,Egypt,818,2016,50422,4,3,3,4,-1,-1,-1,4,2,-1,3,1,1,4,-1,-1,-1,2,1,-1,1,-1,-1,2,-1,-1,-1,-1,2,2,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,5,3000001,-1,-1,1,-1,-1,-1,-1,2,2,1,-1,-1,3,2,2,-1,2,2,-1,7,1,-1,-1,-1,3,2,2,3,3,3,-1,-1,-1,-1,-1,-1,-1,3,3,3,2,59,1,3001,-1,1,3,-1,1,-1,-1,2,2,1,1,-1,3,0.979591837,1.130361905,1.049562682
3,Egypt,818,2016,50423,4,5,2,4,-1,-1,-1,8,2,-1,2,2,3,3,-1,-1,-1,1,2,-1,1,-1,-1,4,-1,-1,-1,-1,3,1,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,4,2,3,-1,-1,-1,-1,-1,5,3000001,-1,-1,1,-1,-1,-1,-1,3,8,2,-1,-1,3,4,2,-1,3,1,-1,5,1,-1,-1,-1,3,2,2,3,3,3,-1,-1,-1,-1,-1,-1,-1,4,4,4,2,38,3,3001,-1,1,3,-1,1,-1,-1,1,1,1,1,-1,2,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50424,4,5,5,4,-1,-1,-1,2,2,-1,4,1,4,4,-1,-1,-1,1,2,-1,1,-1,-1,3,-1,-1,-1,-1,4,2,4,-1,1,2,3005003,-1,-1,-1,1,1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,8,3000002,-1,-1,6,-1,-1,-1,-1,3,3,2,-1,-1,4,3,1,-1,1,1,-1,5,4,-1,-1,-1,0,3,3,4,3,1,-1,-1,-1,2,2,1,1,5,4,4,2,36,5,3001,-1,2,3,-1,2,-1,-1,1,2,1,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50425,2,5,5,4,-1,-1,-1,3,2,-1,3,3,4,3,-1,-1,-1,1,2,-1,2,-1,-1,4,-1,-1,-1,-1,4,4,3,-1,1,1,0,-1,-1,-1,3,1,-1,-1,-1,4,4,1,-1,-1,-1,-1,-1,5,3000006,-1,-1,8,-1,-1,-1,-1,3,2,1,-1,-1,3,3,3,-1,1,1,-1,5,1,-1,-1,-1,2,3,3,2,1,2,-1,-1,-1,-1,-1,-1,-1,4,4,4,1,52,3,3001,-1,2,3,-1,2,-1,-1,1,2,1,1,-1,3,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50426,2,5,3,4,-1,-1,-1,2,2,-1,2,1,4,2,-1,-1,-1,2,2,-1,1,-1,-1,2,-1,-1,-1,-1,3,1,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,4,1,-1,-1,-1,-1,-1,7,3000001,-1,-1,1,-1,-1,-1,-1,3,1,2,-1,-1,4,1,8,-1,8,1,-1,7,1,-1,-1,-1,2,2,2,1,2,3,-1,-1,-1,-1,-1,-1,-1,4,4,4,1,41,1,3001,-1,1,3,-1,2,-1,-1,1,2,1,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50427,4,4,4,4,-1,-1,-1,4,4,-1,4,2,4,4,-1,-1,-1,2,2,-1,2,-1,-1,4,-1,-1,-1,-1,2,1,3,-1,2,2,3005003,-1,-1,-1,1,1,-1,-1,-1,3,4,2,-1,-1,-1,-1,-1,1,3000002,-1,-1,6,-1,-1,-1,-1,4,3,2,-1,-1,2,4,2,-1,1,1,-1,10,1,-1,-1,-1,3,3,1,3,3,3,-1,-1,-1,-1,-1,-1,-1,3,3,3,1,54,1,3001,-1,2,3,-1,2,-1,-1,1,2,1,1,-1,2,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50428,4,2,5,4,-1,-1,-1,3,1,-1,4,1,4,3,-1,-1,-1,2,2,-1,1,-1,-1,4,-1,-1,-1,-1,4,1,3,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,4,3,-1,-1,-1,-1,-1,6,3000007,-1,-1,10,-1,-1,-1,-1,4,3,2,-1,-1,4,3,1,-1,1,1,-1,6,1,-1,-1,-1,3,3,2,3,3,3,-1,-1,-1,-1,-1,-1,-1,4,3,3,1,67,2,3001,-1,2,3,-1,1,-1,-1,1,2,1,1,-1,2,0.979591837,1.130361905,1.049562682
3,Egypt,818,2016,50429,2,4,4,5,-1,-1,-1,3,1,-1,4,1,4,3,-1,-1,-1,2,1,-1,1,-1,-1,2,-1,-1,-1,-1,2,1,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,4,4,4,-1,-1,-1,-1,-1,5,3000001,-1,-1,1,-1,-1,-1,-1,1,4,1,-1,-1,4,1,1,-1,1,1,-1,5,1,-1,-1,-1,1,1,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,5,4,4,2,42,1,3001,-1,2,3,-1,1,-1,-1,2,2,1,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50430,4,5,4,5,-1,-1,-1,4,4,-1,4,1,4,4,-1,-1,-1,2,2,-1,1,-1,-1,3,-1,-1,-1,-1,4,4,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,5,3000002,-1,-1,6,-1,-1,-1,-1,4,8,1,-1,-1,3,3,1,-1,2,1,-1,10,1,-1,-1,-1,3,3,2,2,3,4,-1,-1,-1,-1,-1,-1,-1,3,3,3,1,55,3,3001,-1,1,3,-1,2,-1,-1,1,2,1,1,-1,3,0.979591837,1.130361905,1.049562682
3,Egypt,818,2016,50431,4,5,5,4,-1,-1,-1,4,3,-1,3,1,4,4,-1,-1,-1,2,2,-1,1,-1,-1,4,-1,-1,-1,-1,1,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,2,3,-1,-1,-1,-1,-1,5,3000001,-1,-1,1,-1,-1,-1,-1,4,1,1,-1,-1,2,3,2,-1,4,2,-1,7,1,-1,-1,-1,3,2,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,3,3,3,1,55,1,3001,-1,2,3,-1,2,-1,-1,1,2,3,1,-1,2,0.979591837,1.130361905,1.049562682
3,Egypt,818,2016,50432,2,1,5,1,-1,-1,-1,4,3,-1,3,8,3,3,-1,-1,-1,1,1,-1,1,-1,-1,4,-1,-1,-1,-1,1,1,1,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,2,2,3,-1,-1,-1,-1,-1,2,3000001,-1,-1,1,-1,-1,-1,-1,4,2,1,-1,-1,4,3,2,-1,2,2,-1,7,1,-1,-1,-1,1,1,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,3,3,3,1,38,3,3001,-1,3,3,-1,2,-1,-1,2,2,3,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50433,2,5,3,4,-1,-1,-1,1,8,-1,1,1,2,2,-1,-1,-1,1,1,-1,1,-1,-1,8,-1,-1,-1,-1,1,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,2,3,3,-1,-1,-1,-1,-1,4,3000001,-1,-1,1,-1,-1,-1,-1,3,1,1,-1,-1,3,4,2,-1,2,1,-1,5,1,-1,-1,-1,2,3,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,1,4,4,2,45,1,3001,-1,2,3,-1,2,-1,-1,1,2,3,1,-1,2,0.705882353,0.81452549,0.756302521
3,Egypt,818,2016,50434,2,4,4,4,-1,-1,-1,4,1,-1,1,1,2,2,-1,-1,-1,1,2,-1,1,-1,-1,2,-1,-1,-1,-1,4,4,4,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,4,3000002,-1,-1,6,-1,-1,-1,-1,4,3,1,-1,-1,4,1,1,-1,2,1,-1,5,3,-1,-1,-1,1,1,1,2,2,2,-1,-1,-1,2,2,1,1,4,4,4,1,43,5,3001,-1,1,3,-1,2,-1,-1,1,2,3,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50435,2,2,5,4,-1,-1,-1,4,3,-1,4,4,4,3,-1,-1,-1,1,2,-1,1,-1,-1,4,-1,-1,-1,-1,1,1,1,-1,2,2,3005008,-1,-1,-1,1,1,-1,-1,-1,3,2,3,-1,-1,-1,-1,-1,8,3000001,-1,-1,1,-1,-1,-1,-1,3,2,2,-1,-1,4,4,1,-1,1,1,-1,1,4,-1,-1,-1,2,1,2,1,3,3,-1,-1,-1,2,2,2,2,3,3,3,1,30,5,3001,-1,2,3,-1,2,-1,-1,1,2,3,2,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50436,1,5,4,4,-1,-1,-1,4,3,-1,4,3,4,4,-1,-1,-1,1,2,-1,1,-1,-1,4,-1,-1,-1,-1,4,4,3,-1,2,2,3005010,-1,-1,-1,1,1,-1,-1,-1,3,2,3,-1,-1,-1,-1,-1,7,3000008,-1,-1,8,-1,-1,-1,-1,3,3,1,-1,-1,2,4,1,-1,1,1,-1,1,4,-1,-1,-1,3,3,2,2,3,3,-1,-1,-1,1,1,1,1,2,2,2,1,40,3,3001,-1,2,3,-1,2,-1,-1,1,2,3,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50437,2,4,8,4,-1,-1,-1,4,3,-1,4,2,4,4,-1,-1,-1,1,2,-1,1,-1,-1,4,-1,-1,-1,-1,2,2,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,2,2,3,-1,-1,-1,-1,-1,5,3000001,-1,-1,1,-1,-1,-1,-1,3,1,1,-1,-1,2,8,1,-1,1,1,-1,5,4,-1,-1,-1,2,2,3,1,3,1,-1,-1,-1,2,2,1,1,4,2,3,1,40,3,3001,-1,2,3,-1,2,-1,-1,1,2,3,3,-1,2,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50438,4,5,5,4,-1,-1,-1,4,3,-1,4,2,3,4,-1,-1,-1,2,2,-1,1,-1,-1,4,-1,-1,-1,-1,2,1,1,-1,1,1,0,-1,-1,-1,3,1,-1,-1,-1,3,4,3,-1,-1,-1,-1,-1,3,3000008,-1,-1,8,-1,-1,-1,-1,4,2,1,-1,-1,3,8,1,-1,1,1,-1,3,3,-1,-1,-1,2,2,1,2,3,2,-1,-1,-1,2,2,1,1,3,3,3,1,37,5,3001,-1,2,3,-1,2,-1,-1,2,2,3,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50439,4,5,5,4,-1,-1,-1,4,2,-1,4,3,4,4,-1,-1,-1,1,2,-1,1,-1,-1,3,-1,-1,-1,-1,4,1,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,2,1,-1,-1,-1,-1,-1,5,3000008,-1,-1,8,-1,-1,-1,-1,3,4,2,-1,-1,3,4,1,-1,3,1,-1,4,3,-1,-1,-1,3,2,2,2,8,1,-1,-1,-1,1,1,1,1,3,3,3,2,30,5,3001,-1,2,3,-1,2,-1,-1,1,2,3,1,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50440,1,4,2,2,-1,-1,-1,1,1,-1,1,1,2,2,-1,-1,-1,1,2,-1,1,-1,-1,1,-1,-1,-1,-1,4,1,3,-1,1,1,0,-1,-1,-1,1,2,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,2,3000001,-1,-1,1,-1,-1,-1,-1,2,2,1,-1,-1,4,1,4,-1,1,2,-1,2,4,-1,-1,-1,2,2,1,1,2,1,-1,-1,-1,2,2,1,1,3,3,3,1,35,5,3001,-1,2,3,-1,2,-1,-1,1,2,3,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50441,4,5,2,4,-1,-1,-1,4,2,-1,3,1,4,4,-1,-1,-1,1,2,-1,1,-1,-1,4,-1,-1,-1,-1,4,1,3,-1,2,1,0,-1,-1,-1,1,1,-1,-1,-1,4,2,3,-1,-1,-1,-1,-1,8,3000008,-1,-1,8,-1,-1,-1,-1,4,8,2,-1,-1,1,-1,3,-1,1,1,-1,8,1,-1,-1,-1,3,3,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,5,5,5,1,61,1,3001,-1,1,3,-1,1,-1,-1,1,1,3,1,-1,3,0.979591837,1.130361905,1.049562682
3,Egypt,818,2016,50442,1,1,4,4,-1,-1,-1,3,3,-1,3,1,2,2,-1,-1,-1,1,1,-1,1,-1,-1,4,-1,-1,-1,-1,3,1,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,4,2,2,-1,-1,-1,-1,-1,5,3000001,-1,-1,1,-1,-1,-1,-1,3,2,1,-1,-1,3,3,1,-1,1,2,-1,5,4,-1,-1,-1,1,2,2,1,2,2,-1,-1,-1,2,2,1,2,4,4,4,2,41,3,3001,-1,2,3,-1,1,-1,-1,1,2,3,1,-1,3,0.670807453,0.774052173,0.718722271
3,Egypt,818,2016,50443,1,5,3,2,-1,-1,-1,4,4,-1,4,1,4,4,-1,-1,-1,2,1,-1,1,-1,-1,4,-1,-1,-1,-1,4,2,3,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,8,3000001,-1,-1,1,-1,-1,-1,-1,4,1,1,-1,-1,3,2,1,-1,2,2,-1,5,4,-1,-1,-1,2,2,2,1,2,2,-1,-1,-1,2,2,1,1,3,3,3,2,29,3,3001,-1,1,3,-1,1,-1,-1,1,2,3,1,-1,2,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50444,1,5,1,4,-1,-1,-1,3,3,-1,3,1,1,4,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,2,2,2,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,2,2,4,-1,-1,-1,-1,-1,8,3000001,-1,-1,1,-1,-1,-1,-1,3,3,1,-1,-1,3,4,3,-1,1,3,-1,6,1,-1,-1,-1,3,1,2,1,3,2,-1,-1,-1,-1,-1,-1,-1,3,3,3,1,30,5,3001,-1,2,3,-1,2,-1,-1,1,2,3,1,-1,3,1.178181818,1.359517091,1.262337662
3,Egypt,818,2016,50445,4,2,5,4,-1,-1,-1,4,2,-1,4,1,4,4,-1,-1,-1,1,2,-1,1,-1,-1,3,-1,-1,-1,-1,3,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,1,4,1,-1,-1,-1,-1,-1,98,3000008,-1,-1,8,-1,-1,-1,-1,3,1,2,-1,-1,3,4,8,-1,8,8,-1,98,1,-1,-1,-1,8,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,67,1,3001,-1,2,3,-1,1,-1,-1,1,2,3,1,-1,3,0.979591837,1.130361905,1.049562682
3,Egypt,818,2016,50446,2,5,1,1,-1,-1,-1,4,1,-1,3,2,4,4,-1,-1,-1,1,2,-1,1,-1,-1,4,-1,-1,-1,-1,2,1,1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,3,4,3,-1,-1,-1,-1,-1,6,3000008,-1,-1,8,-1,-1,-1,-1,4,2,1,-1,-1,3,4,2,-1,3,1,-1,4,1,-1,-1,-1,2,1,2,1,3,3,-1,-1,-1,-1,-1,-1,-1,4,1,4,1,41,5,3001,-1,2,3,-1,2,-1,-1,1,2,3,1,-1,3,0.670807453,0.774052173,0.718722271
